state,year,quarter,entity_name,entity_type,count,amount
gujarat,2023,4,surat,district,8196,11477882.0
gujarat,2023,4,vadodara,district,2756,4865088.0
gujarat,2023,4,rajkot,district,2109,3364383.0
gujarat,2023,4,valsad,district,2030,3301560.0
gujarat,2023,4,kachchh,district,1972,2767311.0
gujarat,2023,4,gandhinagar,district,1952,3618581.0
gujarat,2023,4,bharuch,district,1750,2901972.0
gujarat,2023,4,bhavnagar,district,971,1371224.0
gujarat,2023,4,banas kantha,district,955,1817338.0
gujarat,2023,4,394210,pincode,816,966984.0
gujarat,2023,4,395010,pincode,782,1044876.0
gujarat,2023,4,396191,pincode,710,1034784.0
gujarat,2023,4,395006,pincode,638,960206.0
gujarat,2023,4,382481,pincode,491,749838.0
gujarat,2023,4,382415,pincode,478,740155.0
gujarat,2023,4,382350,pincode,455,756630.0
gujarat,2023,4,395007,pincode,440,672598.0
gujarat,2023,4,395003,pincode,426,536867.0
gujarat,2023,4,382330,pincode,425,765464.0
gujarat,2024,1,ahmadabad,district,10018,14364566.0
gujarat,2024,1,surat,district,9277,10645109.0
gujarat,2024,1,vadodara,district,2674,4324591.0
gujarat,2024,1,rajkot,district,2612,3794409.0
gujarat,2024,1,kachchh,district,2270,2841893.0
gujarat,2024,1,valsad,district,2218,3196463.0
gujarat,2024,1,bharuch,district,2022,3022124.0
gujarat,2024,1,gandhinagar,district,1991,3417398.0
gujarat,2024,1,banas kantha,district,1155,1457558.0
gujarat,2024,1,mahesana,district,1088,1661780.0
gujarat,2024,1,394210,pincode,948,948851.0
gujarat,2024,1,395010,pincode,858,920109.0
gujarat,2024,1,395006,pincode,678,741317.0
gujarat,2024,1,396191,pincode,668,900153.0
gujarat,2024,1,395003,pincode,556,561440.0
gujarat,2024,1,394230,pincode,502,453830.0
gujarat,2024,1,395007,pincode,491,634417.0
gujarat,2024,1,395002,pincode,488,499075.0
gujarat,2024,1,394221,pincode,467,418678.0
gujarat,2024,1,382415,pincode,464,599601.0
gujarat,2024,2,ahmadabad,district,10341,15547955.0
gujarat,2024,2,surat,district,9120,11220662.0
gujarat,2024,2,rajkot,district,3116,4171290.0
gujarat,2024,2,vadodara,district,2706,4644588.0
gujarat,2024,2,kachchh,district,2146,2785372.0
gujarat,2024,2,gandhinagar,district,1985,3217376.0
gujarat,2024,2,valsad,district,1967,3083166.0
gujarat,2024,2,bharuch,district,1711,2452287.0
gujarat,2024,2,bhavnagar,district,1110,1430220.0
gujarat,2024,2,banas kantha,district,1075,1816483.0
gujarat,2024,2,394210,pincode,969,1148145.0
gujarat,2024,2,395010,pincode,829,1001171.0
gujarat,2024,2,395006,pincode,769,861618.0
gujarat,2024,2,396191,pincode,652,934430.0
gujarat,2024,2,382415,pincode,584,881580.0
gujarat,2024,2,360004,pincode,523,688481.0
gujarat,2024,2,395007,pincode,493,701580.0
gujarat,2024,2,382350,pincode,481,845310.0
gujarat,2024,2,382481,pincode,478,877628.0
gujarat,2024,2,395003,pincode,461,550802.0
gujarat,2024,3,ahmedabad,district,12184,17553288.0
gujarat,2024,3,surat,district,9244,11486994.0
gujarat,2024,3,rajkot,district,2935,4371113.0
gujarat,2024,3,vadodara,district,2679,4369142.0
gujarat,2024,3,gandhinagar,district,2386,4058142.0
gujarat,2024,3,kachchh,district,2218,3200203.0
gujarat,2024,3,valsad,district,1905,2794216.0
gujarat,2024,3,bharuch,district,1768,2801543.0
gujarat,2024,3,bhavnagar,district,1168,1635336.0
gujarat,2024,3,mahesana,district,1087,1969857.0
gujarat,2024,3,394210,pincode,952,1031350.0
gujarat,2024,3,395010,pincode,844,971105.0
gujarat,2024,3,395006,pincode,711,852008.0
gujarat,2024,3,382415,pincode,673,919818.0
gujarat,2024,3,382330,pincode,614,913827.0
gujarat,2024,3,382445,pincode,541,740466.0
gujarat,2024,3,380001,pincode,531,683726.0
gujarat,2024,3,395002,pincode,529,574809.0
gujarat,2024,3,382350,pincode,528,772153.0
gujarat,2024,3,360004,pincode,471,668172.0
gujarat,2024,4,ahmedabad,district,18268,25165090.0
gujarat,2024,4,surat,district,11616,14897974.0
gujarat,2024,4,rajkot,district,3682,5459568.0
gujarat,2024,4,vadodara,district,3482,5748869.0
gujarat,2024,4,gandhinagar,district,3082,5330046.0
gujarat,2024,4,valsad,district,2601,4056897.0
gujarat,2024,4,kachchh,district,2511,3190903.0
gujarat,2024,4,bharuch,district,2348,3655512.0
gujarat,2024,4,bhavnagar,district,1544,1903033.0
gujarat,2024,4,mahesana,district,1458,2462736.0
gujarat,2024,4,394210,pincode,1224,1368815.0
gujarat,2024,4,395010,pincode,1094,1385731.0
gujarat,2024,4,382415,pincode,990,1369467.0
gujarat,2024,4,380001,pincode,913,1093880.0
gujarat,2024,4,382330,pincode,850,1439945.0
gujarat,2024,4,395006,pincode,847,1081777.0
gujarat,2024,4,382445,pincode,803,1076629.0
gujarat,2024,4,382350,pincode,724,1080837.0
gujarat,2024,4,395002,pincode,680,749953.0
gujarat,2024,4,396191,pincode,662,1031965.0
haryana,2020,2,gurugram,district,2571,438481.0
haryana,2020,2,faridabad,district,1051,189308.0
haryana,2020,2,rewari,district,343,69983.0
haryana,2020,2,karnal,district,303,52030.0
haryana,2020,2,panipat,district,297,53337.0
haryana,2020,2,sonipat,district,210,43359.0
haryana,2020,2,jhajjar,district,204,40299.0
haryana,2020,2,ambala,district,191,43269.0
haryana,2020,2,hisar,district,191,36813.0
haryana,2020,2,palwal,district,130,28921.0
haryana,2020,2,122001,pincode,575,93975.0
haryana,2020,2,122006,pincode,314,51995.0
haryana,2020,2,132001,pincode,253,42325.0
haryana,2020,2,121004,pincode,241,43674.0
haryana,2020,2,122002,pincode,224,35989.0
haryana,2020,2,122003,pincode,207,32786.0
haryana,2020,2,121003,pincode,205,36173.0
haryana,2020,2,121001,pincode,196,35036.0
haryana,2020,2,123401,pincode,155,30644.0
haryana,2020,2,122017,pincode,142,24199.0
haryana,2020,3,gurugram,district,1999,454846.0
haryana,2020,3,faridabad,district,1144,297042.0
haryana,2020,3,rewari,district,483,135250.0
haryana,2020,3,hisar,district,361,114981.0
haryana,2020,3,panipat,district,296,79561.0
haryana,2020,3,sonipat,district,278,77076.0
haryana,2020,3,palwal,district,258,65067.0
haryana,2020,3,jhajjar,district,242,70683.0
haryana,2020,3,mahendragarh,district,237,61501.0
haryana,2020,3,karnal,district,232,63907.0
haryana,2020,3,122001,pincode,361,74622.0
haryana,2020,3,121003,pincode,259,66186.0
haryana,2020,3,121004,pincode,219,56317.0
haryana,2020,3,121001,pincode,210,57050.0
haryana,2020,3,122006,pincode,199,47470.0
haryana,2020,3,123401,pincode,182,54342.0
haryana,2020,3,122002,pincode,176,33926.0
haryana,2020,3,121102,pincode,158,39499.0
haryana,2020,3,122051,pincode,148,31924.0
haryana,2020,3,121002,pincode,147,48557.0
haryana,2020,4,gurugram,district,2380,1626450.0
haryana,2020,4,faridabad,district,1370,1022011.0
haryana,2020,4,rewari,district,639,442173.0
haryana,2020,4,jhajjar,district,393,324264.0
haryana,2020,4,hisar,district,374,243421.0
haryana,2020,4,sonipat,district,357,304138.0
haryana,2020,4,palwal,district,295,205874.0
haryana,2020,4,mahendragarh,district,271,184572.0
haryana,2020,4,panipat,district,265,148352.0
haryana,2020,4,bhiwani,district,257,204503.0
haryana,2020,4,122001,pincode,460,270525.0
haryana,2020,4,121003,pincode,314,242149.0
haryana,2020,4,121001,pincode,275,203631.0
haryana,2020,4,121004,pincode,272,190752.0
haryana,2020,4,123401,pincode,252,193284.0
haryana,2020,4,122006,pincode,243,164637.0
haryana,2020,4,121005,pincode,206,143936.0
haryana,2020,4,121102,pincode,181,127019.0
haryana,2020,4,122002,pincode,169,119662.0
haryana,2020,4,124507,pincode,167,114610.0
haryana,2021,1,gurugram,district,3377,2003697.0
haryana,2021,1,faridabad,district,1845,1250394.0
haryana,2021,1,rewari,district,757,485758.0
haryana,2021,1,hisar,district,499,324109.0
haryana,2021,1,sonipat,district,493,389233.0
haryana,2021,1,panipat,district,428,245026.0
haryana,2021,1,palwal,district,386,239181.0
haryana,2021,1,karnal,district,339,211754.0
haryana,2021,1,jhajjar,district,317,272445.0
haryana,2021,1,rohtak,district,312,284433.0
haryana,2021,1,122001,pincode,604,349428.0
haryana,2021,1,121004,pincode,448,336339.0
haryana,2021,1,121003,pincode,445,305563.0
haryana,2021,1,121001,pincode,358,218872.0
haryana,2021,1,123401,pincode,316,198507.0
haryana,2021,1,122006,pincode,309,176327.0
haryana,2021,1,122051,pincode,273,137444.0
haryana,2021,1,122002,pincode,252,156010.0
haryana,2021,1,121102,pincode,250,136976.0
haryana,2021,1,122004,pincode,203,115760.0
haryana,2021,2,gurugram,district,3238,2521099.0
haryana,2021,2,faridabad,district,1707,1330963.0
haryana,2021,2,rewari,district,1001,900929.0
haryana,2021,2,sonipat,district,739,843265.0
haryana,2021,2,hisar,district,683,636895.0
haryana,2021,2,mahendragarh,district,502,622610.0
haryana,2021,2,rohtak,district,463,488282.0
haryana,2021,2,panipat,district,457,396928.0
haryana,2021,2,jhajjar,district,457,499261.0
haryana,2021,2,bhiwani,district,424,442945.0
haryana,2021,2,122001,pincode,566,394802.0
haryana,2021,2,122006,pincode,393,280696.0
haryana,2021,2,123401,pincode,387,310580.0
haryana,2021,2,121004,pincode,386,306663.0
haryana,2021,2,121003,pincode,351,286823.0
haryana,2021,2,121001,pincode,286,191084.0
haryana,2021,2,131001,pincode,254,244031.0
haryana,2021,2,121005,pincode,246,200416.0
haryana,2021,2,122051,pincode,240,149418.0
haryana,2021,2,124001,pincode,234,223885.0
haryana,2021,3,gurugram,district,4501,3651728.0
haryana,2021,3,faridabad,district,1957,1608197.0
haryana,2021,3,rewari,district,960,921840.0
haryana,2021,3,sonipat,district,673,772054.0
haryana,2021,3,hisar,district,600,562880.0
haryana,2021,3,panipat,district,522,513232.0
haryana,2021,3,jhajjar,district,509,659985.0
haryana,2021,3,bhiwani,district,458,471344.0
haryana,2021,3,karnal,district,458,395742.0
haryana,2021,3,rohtak,district,431,484147.0
haryana,2021,3,122001,pincode,866,704138.0
haryana,2021,3,122006,pincode,806,481888.0
haryana,2021,3,121004,pincode,483,372427.0
haryana,2021,3,121003,pincode,462,400611.0
haryana,2021,3,123401,pincode,438,414246.0
haryana,2021,3,122002,pincode,353,283482.0
haryana,2021,3,121001,pincode,306,230567.0
haryana,2021,3,122004,pincode,277,214822.0
haryana,2021,3,124507,pincode,258,278203.0
haryana,2021,3,121102,pincode,249,263515.0
haryana,2021,4,gurugram,district,5951,6492219.0
haryana,2021,4,faridabad,district,3250,3581730.0
haryana,2021,4,rewari,district,1182,1635811.0
haryana,2021,4,sonipat,district,1000,1514842.0
haryana,2021,4,jhajjar,district,848,1322079.0
haryana,2021,4,hisar,district,717,1163784.0
haryana,2021,4,mahendragarh,district,669,1016832.0
haryana,2021,4,panipat,district,600,903045.0
haryana,2021,4,karnal,district,577,747027.0
haryana,2021,4,rohtak,district,557,1036418.0
haryana,2021,4,122001,pincode,1104,1111507.0
haryana,2021,4,121003,pincode,762,796816.0
haryana,2021,4,121004,pincode,726,818260.0
haryana,2021,4,122006,pincode,702,698248.0
haryana,2021,4,121001,pincode,589,641154.0
haryana,2021,4,122002,pincode,546,591127.0
haryana,2021,4,123401,pincode,525,775398.0
haryana,2021,4,122003,pincode,468,433551.0
haryana,2021,4,124507,pincode,434,654682.0
haryana,2021,4,121005,pincode,368,356517.0
haryana,2022,1,gurugram,district,6642,8138262.0
haryana,2022,1,faridabad,district,3517,4282216.0
haryana,2022,1,rewari,district,1254,1910239.0
haryana,2022,1,sonipat,district,1178,1965399.0
haryana,2022,1,jhajjar,district,869,1532926.0
haryana,2022,1,hisar,district,855,1334248.0
haryana,2022,1,karnal,district,850,1119397.0
haryana,2022,1,rohtak,district,836,1302980.0
haryana,2022,1,panipat,district,806,1239244.0
haryana,2022,1,mahendragarh,district,675,1004950.0
haryana,2022,1,122001,pincode,1252,1456298.0
haryana,2022,1,122006,pincode,874,930112.0
haryana,2022,1,121003,pincode,832,923924.0
haryana,2022,1,121004,pincode,795,959640.0
haryana,2022,1,123401,pincode,602,850949.0
haryana,2022,1,122002,pincode,594,743202.0
haryana,2022,1,121001,pincode,589,685111.0
haryana,2022,1,122003,pincode,578,577598.0
haryana,2022,1,124001,pincode,511,669372.0
haryana,2022,1,132001,pincode,478,469015.0
haryana,2022,2,gurugram,district,6554,7627997.0
haryana,2022,2,faridabad,district,3527,4157319.0
haryana,2022,2,rewari,district,1449,2050909.0
haryana,2022,2,sonipat,district,1227,2016582.0
haryana,2022,2,hisar,district,1141,1695856.0
haryana,2022,2,panipat,district,1030,1355321.0
haryana,2022,2,jhajjar,district,987,1449163.0
haryana,2022,2,bhiwani,district,931,1348492.0
haryana,2022,2,rohtak,district,908,1318503.0
haryana,2022,2,karnal,district,901,1294206.0
haryana,2022,2,122001,pincode,1236,1366070.0
haryana,2022,2,121004,pincode,903,1132802.0
haryana,2022,2,121003,pincode,801,920669.0
haryana,2022,2,122006,pincode,800,833884.0
haryana,2022,2,123401,pincode,734,979383.0
haryana,2022,2,121001,pincode,592,694788.0
haryana,2022,2,122002,pincode,528,550754.0
haryana,2022,2,124001,pincode,494,651675.0
haryana,2022,2,124507,pincode,475,636675.0
haryana,2022,2,122003,pincode,460,542526.0
haryana,2022,3,gurugram,district,10085,10744733.0
haryana,2022,3,faridabad,district,4789,5313116.0
haryana,2022,3,rewari,district,1838,2341723.0
haryana,2022,3,sonipat,district,1657,2565808.0
haryana,2022,3,hisar,district,1516,2224226.0
haryana,2022,3,jhajjar,district,1451,2211785.0
haryana,2022,3,panipat,district,1432,1773022.0
haryana,2022,3,rohtak,district,1242,1806212.0
haryana,2022,3,karnal,district,1150,1799811.0
haryana,2022,3,bhiwani,district,1147,1597842.0
haryana,2022,3,122001,pincode,1932,1913882.0
haryana,2022,3,121004,pincode,1142,1320600.0
haryana,2022,3,122006,pincode,1053,1047031.0
haryana,2022,3,121003,pincode,932,996105.0
haryana,2022,3,122002,pincode,864,878354.0
haryana,2022,3,121001,pincode,842,887224.0
haryana,2022,3,123401,pincode,829,1001676.0
haryana,2022,3,122003,pincode,758,894200.0
haryana,2022,3,124507,pincode,748,1040956.0
haryana,2022,3,124001,pincode,669,912291.0
haryana,2022,4,gurugram,district,11347,14333166.0
haryana,2022,4,faridabad,district,5980,7492688.0
haryana,2022,4,rewari,district,1987,2881000.0
haryana,2022,4,sonipat,district,1969,3340650.0
haryana,2022,4,jhajjar,district,1582,2713177.0
haryana,2022,4,hisar,district,1413,2309773.0
haryana,2022,4,panipat,district,1375,2059529.0
haryana,2022,4,rohtak,district,1355,2305432.0
haryana,2022,4,mahendragarh,district,1211,1666096.0
haryana,2022,4,karnal,district,1113,2024575.0
haryana,2022,4,122001,pincode,2037,2580157.0
haryana,2022,4,122006,pincode,1296,1631296.0
haryana,2022,4,121004,pincode,1268,1632199.0
haryana,2022,4,121003,pincode,1207,1379347.0
haryana,2022,4,121001,pincode,1163,1419330.0
haryana,2022,4,122002,pincode,1034,1234183.0
haryana,2022,4,123401,pincode,940,1389120.0
haryana,2022,4,124507,pincode,803,1207860.0
haryana,2022,4,122003,pincode,747,922953.0
haryana,2022,4,124001,pincode,732,1086393.0
haryana,2023,1,gurugram,district,10981,15057940.0
haryana,2023,1,faridabad,district,5728,7830067.0
haryana,2023,1,hisar,district,2090,3545685.0
haryana,2023,1,rewari,district,1988,3178735.0
haryana,2023,1,sonipat,district,1780,3324135.0
haryana,2023,1,jhajjar,district,1432,2772611.0
haryana,2023,1,rohtak,district,1273,2377291.0
haryana,2023,1,panipat,district,1190,1891460.0
haryana,2023,1,karnal,district,1119,2173782.0
haryana,2023,1,ambala,district,1034,1859227.0
haryana,2023,1,122001,pincode,2018,2513445.0
haryana,2023,1,121004,pincode,1293,1897743.0
haryana,2023,1,122006,pincode,1288,1701853.0
haryana,2023,1,121003,pincode,1137,1364454.0
haryana,2023,1,121001,pincode,1100,1416454.0
haryana,2023,1,122002,pincode,1041,1347681.0
haryana,2023,1,123401,pincode,930,1556937.0
haryana,2023,1,122003,pincode,772,1107966.0
haryana,2023,1,124507,pincode,691,1238613.0
haryana,2023,1,121002,pincode,673,1017959.0
haryana,2023,2,gurugram,district,11759,15891257.0
haryana,2023,2,faridabad,district,5775,7426519.0
haryana,2023,2,rewari,district,2301,3295937.0
haryana,2023,2,hisar,district,2201,3727277.0
haryana,2023,2,sonipat,district,2089,3563822.0
haryana,2023,2,jhajjar,district,1683,2751393.0
haryana,2023,2,panipat,district,1548,2298671.0
haryana,2023,2,rohtak,district,1425,2386384.0
haryana,2023,2,ambala,district,1312,2316706.0
haryana,2023,2,bhiwani,district,1272,2111956.0
haryana,2023,2,122001,pincode,2154,2955207.0
haryana,2023,2,121004,pincode,1256,1512572.0
haryana,2023,2,122006,pincode,1252,1621105.0
haryana,2023,2,121003,pincode,1129,1557262.0
haryana,2023,2,122002,pincode,1094,1508096.0
haryana,2023,2,123401,pincode,1089,1455605.0
haryana,2023,2,121001,pincode,1079,1348515.0
haryana,2023,2,124507,pincode,856,1203110.0
haryana,2023,2,131001,pincode,784,1231515.0
haryana,2023,2,122003,pincode,773,996969.0
haryana,2023,3,gurugram,district,13467,16796070.0
haryana,2023,3,faridabad,district,6299,7830941.0
haryana,2023,3,rewari,district,2303,3251849.0
haryana,2023,3,sonipat,district,1998,3234041.0
haryana,2023,3,hisar,district,1931,3178279.0
haryana,2023,3,panipat,district,1713,2369450.0
haryana,2023,3,jhajjar,district,1610,2671111.0
haryana,2023,3,karnal,district,1574,2126635.0
haryana,2023,3,rohtak,district,1425,2349687.0
haryana,2023,3,bhiwani,district,1187,1847464.0
haryana,2023,3,122001,pincode,2457,3051171.0
haryana,2023,3,122006,pincode,1481,1766489.0
haryana,2023,3,121004,pincode,1446,1763459.0
haryana,2023,3,122002,pincode,1296,1465998.0
haryana,2023,3,121001,pincode,1205,1381182.0
haryana,2023,3,121003,pincode,1169,1443368.0
haryana,2023,3,123401,pincode,1058,1533525.0
haryana,2023,3,122003,pincode,808,1023607.0
haryana,2023,3,122017,pincode,795,961221.0
haryana,2023,3,121002,pincode,787,1130945.0
haryana,2023,4,gurugram,district,14118,20950373.0
haryana,2023,4,faridabad,district,7244,10321129.0
haryana,2023,4,rewari,district,2540,4615327.0
haryana,2023,4,sonipat,district,2370,4304743.0
haryana,2023,4,jhajjar,district,2040,3606286.0
haryana,2023,4,hisar,district,1999,3705402.0
haryana,2023,4,panipat,district,1919,3130020.0
haryana,2023,4,rohtak,district,1541,2892015.0
haryana,2023,4,bhiwani,district,1439,2523209.0
haryana,2023,4,karnal,district,1422,2515568.0
haryana,2023,4,122001,pincode,2474,3601541.0
haryana,2023,4,121004,pincode,1608,2280862.0
haryana,2023,4,122006,pincode,1540,2280572.0
haryana,2023,4,121003,pincode,1511,2075904.0
haryana,2023,4,121001,pincode,1315,1743232.0
haryana,2023,4,122002,pincode,1222,1660548.0
haryana,2023,4,123401,pincode,1180,2185547.0
haryana,2023,4,124507,pincode,949,1709667.0
haryana,2023,4,121102,pincode,908,1654000.0
haryana,2023,4,122003,pincode,895,1330139.0
haryana,2024,1,gurugram,district,14505,21783690.0
haryana,2024,1,faridabad,district,7236,10275823.0
haryana,2024,1,rewari,district,3110,4640986.0
haryana,2024,1,sonipat,district,2578,4420850.0
haryana,2024,1,jhajjar,district,2290,3652995.0
haryana,2024,1,hisar,district,2257,4098922.0
haryana,2024,1,panipat,district,1875,2690679.0
haryana,2024,1,rohtak,district,1738,3167356.0
haryana,2024,1,bhiwani,district,1650,2866805.0
haryana,2024,1,karnal,district,1573,2899134.0
haryana,2024,1,122001,pincode,2542,3582671.0
haryana,2024,1,121004,pincode,1820,2595411.0
haryana,2024,1,121003,pincode,1600,2067243.0
haryana,2024,1,122006,pincode,1493,2163779.0
haryana,2024,1,123401,pincode,1447,2224599.0
haryana,2024,1,122002,pincode,1317,2052922.0
haryana,2024,1,121001,pincode,1212,1653002.0
haryana,2024,1,124507,pincode,1018,1611721.0
haryana,2024,1,122003,pincode,964,1434346.0
haryana,2024,1,121102,pincode,917,1696527.0
haryana,2024,2,gurugram,district,12964,18926670.0
haryana,2024,2,faridabad,district,6154,8987725.0
haryana,2024,2,rewari,district,2772,4028981.0
haryana,2024,2,sonipat,district,2312,3912847.0
haryana,2024,2,hisar,district,2224,3926907.0
haryana,2024,2,jhajjar,district,2041,3443218.0
haryana,2024,2,panipat,district,1700,2446471.0
haryana,2024,2,rohtak,district,1651,3142822.0
haryana,2024,2,bhiwani,district,1544,2636029.0
haryana,2024,2,ambala,district,1383,2595393.0
haryana,2024,2,122001,pincode,2356,3374341.0
haryana,2024,2,121004,pincode,1529,2065332.0
haryana,2024,2,122006,pincode,1347,1900231.0
haryana,2024,2,123401,pincode,1312,1947044.0
haryana,2024,2,121003,pincode,1260,1789551.0
haryana,2024,2,122002,pincode,1141,1498756.0
haryana,2024,2,121001,pincode,1010,1433101.0
haryana,2024,2,124507,pincode,882,1541899.0
haryana,2024,2,122003,pincode,877,1531295.0
haryana,2024,2,124001,pincode,819,1648092.0
haryana,2024,3,gurugram,district,14956,21502434.0
haryana,2024,3,faridabad,district,6523,9267676.0
haryana,2024,3,rewari,district,3002,4363318.0
haryana,2024,3,sonipat,district,2558,4389086.0
haryana,2024,3,hisar,district,2396,4055598.0
haryana,2024,3,jhajjar,district,2195,3617149.0
haryana,2024,3,panipat,district,1758,2639675.0
haryana,2024,3,rohtak,district,1733,3087076.0
haryana,2024,3,bhiwani,district,1635,2539565.0
haryana,2024,3,mahendragarh,district,1326,2212434.0
haryana,2024,3,122001,pincode,2270,3090606.0
haryana,2024,3,121004,pincode,1712,2546658.0
haryana,2024,3,122006,pincode,1545,2122754.0
haryana,2024,3,122002,pincode,1482,2094086.0
haryana,2024,3,123401,pincode,1270,1825757.0
haryana,2024,3,121001,pincode,1065,1440186.0
haryana,2024,3,124001,pincode,936,1851219.0
haryana,2024,3,122017,pincode,919,1321420.0
haryana,2024,3,121102,pincode,888,1523600.0
haryana,2024,3,122004,pincode,851,1088139.0
haryana,2024,4,gurugram,district,16973,25145012.0
haryana,2024,4,faridabad,district,8261,11419458.0
haryana,2024,4,rewari,district,4037,6018179.0
haryana,2024,4,sonipat,district,3330,5335496.0
haryana,2024,4,jhajjar,district,2630,4460177.0
haryana,2024,4,hisar,district,2396,4349181.0
haryana,2024,4,rohtak,district,2112,3678163.0
haryana,2024,4,panipat,district,2026,3004028.0
haryana,2024,4,palwal,district,1824,2933025.0
haryana,2024,4,bhiwani,district,1693,2967792.0
haryana,2024,4,122001,pincode,2604,3793725.0
haryana,2024,4,121004,pincode,2247,3131294.0
haryana,2024,4,123401,pincode,1828,2764894.0
haryana,2024,4,122006,pincode,1781,2600616.0
haryana,2024,4,122002,pincode,1563,2311409.0
haryana,2024,4,121001,pincode,1349,1906209.0
haryana,2024,4,121102,pincode,1250,2042046.0
haryana,2024,4,124001,pincode,1070,1893128.0
haryana,2024,4,122004,pincode,1035,1492730.0
haryana,2024,4,124507,pincode,1017,1521988.0
himachal-pradesh,2020,2,solan,district,97,19714.0
himachal-pradesh,2020,2,kullu,district,80,11543.0
himachal-pradesh,2020,2,mandi,district,54,10723.0
himachal-pradesh,2020,2,shimla,district,44,8364.0
himachal-pradesh,2020,2,kangra,district,38,9269.0
himachal-pradesh,2020,2,hamirpur,district,31,6714.0
himachal-pradesh,2020,2,sirmaur,district,19,4111.0
himachal-pradesh,2020,2,bilaspur,district,11,2712.0
himachal-pradesh,2020,2,una,district,11,2651.0
himachal-pradesh,2020,2,chamba,district,4,1447.0
himachal-pradesh,2020,2,175141,pincode,63,7664.0
himachal-pradesh,2020,2,173205,pincode,53,10096.0
himachal-pradesh,2020,2,175001,pincode,34,5929.0
himachal-pradesh,2020,2,171216,pincode,22,3492.0
himachal-pradesh,2020,2,174101,pincode,16,3927.0
himachal-pradesh,2020,2,173213,pincode,9,1386.0
himachal-pradesh,2020,2,173025,pincode,8,1512.0
himachal-pradesh,2020,2,171219,pincode,8,1416.0
himachal-pradesh,2020,2,176047,pincode,7,1674.0
himachal-pradesh,2020,2,177040,pincode,6,1217.0
himachal-pradesh,2020,3,solan,district,132,38040.0
himachal-pradesh,2020,3,kangra,district,89,26682.0
himachal-pradesh,2020,3,shimla,district,74,26993.0
himachal-pradesh,2020,3,mandi,district,58,21176.0
himachal-pradesh,2020,3,sirmaur,district,39,10928.0
himachal-pradesh,2020,3,kullu,district,34,14714.0
himachal-pradesh,2020,3,una,district,31,6127.0
himachal-pradesh,2020,3,hamirpur,district,25,8139.0
himachal-pradesh,2020,3,bilaspur,district,17,4750.0
himachal-pradesh,2020,3,chamba,district,14,4150.0
himachal-pradesh,2020,3,173205,pincode,55,13283.0
himachal-pradesh,2020,3,174101,pincode,21,8918.0
himachal-pradesh,2020,3,173025,pincode,17,5860.0
himachal-pradesh,2020,3,173212,pincode,13,2869.0
himachal-pradesh,2020,3,173220,pincode,12,3461.0
himachal-pradesh,2020,3,171001,pincode,11,2471.0
himachal-pradesh,2020,3,175001,pincode,10,3853.0
himachal-pradesh,2020,3,175140,pincode,9,1719.0
himachal-pradesh,2020,3,176061,pincode,9,2587.0
himachal-pradesh,2020,3,171202,pincode,8,4065.0
himachal-pradesh,2020,4,solan,district,162,88870.0
himachal-pradesh,2020,4,kangra,district,153,166625.0
himachal-pradesh,2020,4,shimla,district,74,57412.0
himachal-pradesh,2020,4,mandi,district,73,83521.0
himachal-pradesh,2020,4,hamirpur,district,59,57764.0
himachal-pradesh,2020,4,una,district,51,48891.0
himachal-pradesh,2020,4,sirmaur,district,50,47332.0
himachal-pradesh,2020,4,chamba,district,29,20481.0
himachal-pradesh,2020,4,kullu,district,19,14390.0
himachal-pradesh,2020,4,bilaspur,district,19,16248.0
himachal-pradesh,2020,4,173205,pincode,79,40346.0
himachal-pradesh,2020,4,174101,pincode,40,22180.0
himachal-pradesh,2020,4,173025,pincode,18,10577.0
himachal-pradesh,2020,4,176061,pincode,17,23719.0
himachal-pradesh,2020,4,173030,pincode,14,11197.0
himachal-pradesh,2020,4,171010,pincode,9,4613.0
himachal-pradesh,2020,4,171001,pincode,8,11100.0
himachal-pradesh,2020,4,174103,pincode,8,6154.0
himachal-pradesh,2020,4,174303,pincode,7,4018.0
himachal-pradesh,2020,4,172001,pincode,7,11771.0
himachal-pradesh,2021,1,solan,district,248,140127.0
himachal-pradesh,2021,1,kangra,district,214,225446.0
himachal-pradesh,2021,1,mandi,district,116,82328.0
himachal-pradesh,2021,1,shimla,district,97,96526.0
himachal-pradesh,2021,1,hamirpur,district,84,121562.0
himachal-pradesh,2021,1,sirmaur,district,82,57506.0
himachal-pradesh,2021,1,una,district,67,61213.0
himachal-pradesh,2021,1,kullu,district,58,22094.0
himachal-pradesh,2021,1,bilaspur,district,43,38469.0
himachal-pradesh,2021,1,chamba,district,41,44528.0
himachal-pradesh,2021,1,173205,pincode,127,52084.0
himachal-pradesh,2021,1,174101,pincode,44,18385.0
himachal-pradesh,2021,1,173025,pincode,30,23680.0
himachal-pradesh,2021,1,176061,pincode,29,14967.0
himachal-pradesh,2021,1,171001,pincode,20,30386.0
himachal-pradesh,2021,1,173030,pincode,19,10086.0
himachal-pradesh,2021,1,177001,pincode,19,26067.0
himachal-pradesh,2021,1,175131,pincode,17,10538.0
himachal-pradesh,2021,1,174001,pincode,16,14355.0
himachal-pradesh,2021,1,173212,pincode,15,20803.0
himachal-pradesh,2021,2,solan,district,243,196231.0
himachal-pradesh,2021,2,kangra,district,233,344261.0
himachal-pradesh,2021,2,mandi,district,135,197249.0
himachal-pradesh,2021,2,shimla,district,117,118778.0
